DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021352,Titanium dioxide,13463-67-7,LEMYXEJBSHBMSA-UHFFFAOYSA-N,,[O--].[O--].[Ti++],InChI=1S/2O.Ti/q2*-2;+2,O2Ti,79.866,79.938868,47,9551,,29563,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID401045239,Dihydroxymethylfuratrizine,794-93-4,RQWQIVXLPCFXCO-UHFFFAOYSA-N,,OCN(CO)C1=NC=C(C=CC2=CC=C(O2)[N+]([O-])=O)N=N1,"InChI=1S/C11H11N5O5/c17-6-15(7-18)11-12-5-8(13-14-11)1-2-9-3-4-10(21-9)16(19)20/h1-5,17-18H,6-7H2",C11H11N5O5,293.239,293.076018,5,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021889,4-Methyl-2-pentanone,108-10-1,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methylpentan-2-one,CC(C)CC(C)=O,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",C6H12O,100.161,100.088815,98,98,242,4723,1,0/319,0.0,319
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025967,1-tert-Butoxy-2-propanol,57018-52-7,GQCZPFJGIXHZMB-UHFFFAOYSA-N,1-tert-Butoxypropan-2-ol,CC(O)COC(C)(C)C,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3",C7H16O2,132.203,132.115030,34,8,78,136,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020186,C.I. Direct Blue 15,2429-74-5,OLSOUGWNONTDCK-UHFFFAOYSA-J,"Tetrasodium 3,3'-[(3,3'-dimethoxy[1,1'-biphenyl]-4,4'-diyl)bis(diazene-2,1-diyl)]bis(5-amino-4-hydroxynaphthalene-2,7-disulfonate)",[Na+].[Na+].[Na+].[Na+].COC1=C(C=CC(=C1)C1=CC(OC)=C(C=C1)N=NC1=C(C=C2C=C(C=C(N)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O)N=NC1=C(C=C2C=C(C=C(N)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C34H28N6O16S4.4Na/c1-55-25-9-15(3-5-23(25)37-39-31-27(59(49,50)51)11-17-7-19(57(43,44)45)13-21(35)29(17)33(31)41)16-4-6-24(26(10-16)56-2)38-40-32-28(60(52,53)54)12-18-8-20(58(46,47)48)14-22(36)30(18)34(32)42;;;;/h3-14,41-42H,35-36H2,1-2H3,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54);;;;/q;4*+1/p-4",C34H24N6Na4O16S4,992.79,991.972241,29,17,33,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020802,Melamine,108-78-1,JDSHMPZPIAZGSV-UHFFFAOYSA-N,"1,3,5-Triazine-2,4,6-triamine",NC1=NC(N)=NC(N)=N1,"InChI=1S/C3H6N6/c4-1-7-2(5)9-3(6)8-1/h(H6,4,5,6,7,8,9)",C3H6N6,126.123,126.065394,73,934,162,102,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1030862,Bleomycin,11056-06-7,,,,,,, ,19,13750,,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9031569,Merphalan,531-76-0,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,4-[Bis(2-chloroethyl)amino]phenylalanine,NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,"InChI=1S/C13H18Cl2N2O2/c14-5-7-17(8-6-15)11-3-1-10(2-4-11)9-12(16)13(18)19/h1-4,12H,5-9,16H2,(H,18,19)",C13H18Cl2N2O2,305.2,304.074533,14,7006,101,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020694,Hexamethylphosphoramide,680-31-9,GNOIPBMMFNIUFM-UHFFFAOYSA-N,"N,N,N',N',N'',N''-Hexamethylphosphoric triamide",CN(C)P(=O)(N(C)C)N(C)C,"InChI=1S/C6H18N3OP/c1-7(2)11(10,8(3)4)9(5)6/h1-6H3",C6H18N3OP,179.204,179.118749,55,97,184,3,1,5/322,2.0,322
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020679,Heptachlor,76-44-8,FRCCEHPWNOQAEU-UHFFFAOYSA-N,"1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-1H-4,7-methanoindene",ClC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"InChI=1S/C10H5Cl7/c11-4-2-1-3-5(4)9(15)7(13)6(12)8(3,14)10(9,16)17/h1-5H",C10H5Cl7,373.3,369.821094,98,408,83,52,1,276/639,43.0,639
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020689,Hexachloroethane,67-72-1,VHHHONWQHHHLTI-UHFFFAOYSA-N,Hexachloroethane,ClC(Cl)(Cl)C(Cl)(Cl)Cl,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8",C2Cl6,236.72,233.813116,70,75,130,36,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2073514,"1,8-Dinitropyrene",42397-65-9,BLYXNIHKOMELAP-UHFFFAOYSA-N,"1,8-Dinitropyrene",[O-][N+](=O)C1=CC=C2C=CC3=CC=C(C4=CC=C1C2=C34)[N+]([O-])=O,InChI=1S/C16H8N2O4/c19-17(20)13-7-3-9-1-2-10-4-8-14(18(21)22)12-6-5-11(13)15(9)16(10)12/h1-8H,C16H8N2O4,292.25,292.048407,22,97,54,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020952,N-[4-(5-Nitro-2-furyl)-2-thiazolyl]acetamide,531-82-8,GYRMPDLIHUXUIG-UHFFFAOYSA-N,"N-[4-(5-Nitrofuran-2-yl)-1,3-thiazol-2-yl]acetamide",CC(=O)NC1=NC(=CS1)C1=CC=C(O1)[N+]([O-])=O,"InChI=1S/C9H7N3O4S/c1-5(13)10-9-11-6(4-17-9)7-2-3-8(16-7)12(14)15/h2-4H,1H3,(H,10,11,13)",C9H7N3O4S,253.23,253.015727,16,4,36,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021125,Phenolphthalein,77-09-8,KJFMBFZCATUALV-UHFFFAOYSA-N,"3,3-Bis(4-hydroxyphenyl)-2-benzofuran-1(3H)-one",OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,"InChI=1S/C20H14O4/c21-15-9-5-13(6-10-15)20(14-7-11-16(22)12-8-14)18-4-2-1-3-17(18)19(23)24-20/h1-12,21-22H",C20H14O4,318.328,318.089209,65,454,256,162,1,208/659,32.0,659
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9024691,Butyl glycidyl ether,2426-08-6,YSUQLAYJZDEMOT-UHFFFAOYSA-N,2-(Butoxymethyl)oxirane,CCCCOCC1CO1,"InChI=1S/C7H14O2/c1-2-3-4-8-5-7-6-9-7/h7H,2-6H2,1H3",C7H14O2,130.187,130.099380,50,9,101,369,1,15/359,4.0,359
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020913,Naphthalene,91-20-3,UFWIBTONFRDIAS-UHFFFAOYSA-N,Naphthalene,C1=CC2=CC=CC=C2C=C1,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,C10H8,128.174,128.062600,132,2280,247,1227,1,18/628,3.0,628
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,JUQPZRLQQYSMEQ-UHFFFAOYSA-N,"4,4'-[(4-Iminocyclohexa-2,5-dien-1-ylidene)methylene]dianiline--hydrogen chloride (1/1)",Cl.NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,"InChI=1S/C19H17N3.ClH/c20-16-7-1-13(2-8-16)19(14-3-9-17(21)10-4-14)15-5-11-18(22)12-6-15;/h1-12,20H,21-22H2;1H",C19H18ClN3,323.82,323.118925,37,67,96,37,1,118/324,36.0,324
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025692,Myrcene,123-35-3,UAHWPYUMFXYFJY-UHFFFAOYSA-N,"7-Methyl-3-methylideneocta-1,6-diene",CC(C)=CCCC(=C)C=C,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7H,1,4,6,8H2,2-3H3",C10H16,136.238,136.125201,70,141,119,53,1,12/583,2.0,583
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020770,Kepone,143-50-0,LHHGDZSESBACKH-UHFFFAOYSA-N,"1,1a,3,3a,4,5,5,5a,5b,6-Decachlorooctahydro-2H-1,3,4-(methanetriyl)cyclobuta[cd]pentalen-2-one",ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",C10Cl10O,490.61,485.683442,66,476,68,2,1,441/758,58.0,758
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020976,Nitrogen mustard N-oxide,126-85-2,AFLXUQUGROGEFA-UHFFFAOYSA-N,2-Chloro-N-(2-chloroethyl)-N-methylethan-1-amine N-oxide,C[N+]([O-])(CCCl)CCCl,"InChI=1S/C5H11Cl2NO/c1-8(9,4-2-6)5-3-7/h2-5H2,1H3",C5H11Cl2NO,172.05,171.021769,16,5500,34,,1,0/156,0.0,156
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020687,"1,2,3,4,5,6-Hexachlorocyclohexane",608-73-1,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,"1,2,3,4,5,6-Hexachlorocyclohexane",ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,C6H6Cl6,290.81,287.860066,49,4528,425,4,1,95/446,21.0,446
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5043768,Trp-P-2,62450-07-1,LKKMLIBUAXYLOY-UHFFFAOYSA-N,"1-Methyl-5H-pyrido[4,3-b]indol-3-amine",CC1=NC(N)=CC2=C1C1=C(N2)C=CC=C1,"InChI=1S/C12H11N3/c1-7-12-8-4-2-3-5-9(8)15-10(12)6-11(13)14-7/h2-6,15H,1H3,(H2,13,14)",C12H11N3,197.241,197.095297,14,185,55,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022422,"4,4'-Diaminobiphenyl methane",101-77-9,YBRVSVVVWCFQMG-UHFFFAOYSA-N,"4,4'-Methylenedianiline",NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,"InChI=1S/C13H14N2/c14-12-5-1-10(2-6-12)9-11-3-7-13(15)8-4-11/h1-8H,9,14-15H2",C13H14N2,198.269,198.115698,82,155,137,155,1,41/601,7.0,601
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021798,Quinoline,91-22-5,SMWDFEZZVXVKRB-UHFFFAOYSA-N,Quinoline,C1=CC2=C(C=C1)N=CC=C2,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H,C9H7N,129.162,129.057849,92,912,421,5,1,15/581,3.0,581
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020528,"2,6-Dinitrotoluene",606-20-2,XTRDKALNCIHHNI-UHFFFAOYSA-N,"2-Methyl-1,3-dinitrobenzene",CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c1-5-6(8(10)11)3-2-4-7(5)9(12)13/h2-4H,1H3",C7H6N2O4,182.135,182.032757,77,123,135,18,1,13/599,2.0,599
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3025091,C.I. Disperse Black 6,119-90-4,JRBJSXQPQWSCCF-UHFFFAOYSA-N,"3,3'-Dimethoxy[1,1'-biphenyl]-4,4'-diamine",COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,"InChI=1S/C14H16N2O2/c1-17-13-7-9(3-5-11(13)15)10-4-6-12(16)14(8-10)18-2/h3-8H,15-16H2,1-2H3",C14H16N2O2,244.294,244.121178,68,176,134,3,1,80/602,13.0,602
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025309,Ethyl methanesulfonate,62-50-0,PLUBXMRUUVWRLT-UHFFFAOYSA-N,Ethyl methanesulfonate,CCOS(C)(=O)=O,"InChI=1S/C3H8O3S/c1-3-6-7(2,4)5/h3H2,1-2H3",C3H8O3S,124.15,124.019415,38,1863,116,4,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3073131,Diisopropyl sulfate,2973-10-6,HWBLTYHIEYOAOL-UHFFFAOYSA-N,Dipropan-2-yl sulfate,CC(C)OS(=O)(=O)OC(C)C,"InChI=1S/C6H14O4S/c1-5(2)9-11(7,8)10-6(3)4/h5-6H,1-4H3",C6H14O4S,182.23,182.061280,15,2,53,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4046947,Mitoxantrone,65271-80-9,KKZJGLLVHKMTCM-UHFFFAOYSA-N,"1,4-Dihydroxy-5,8-bis({2-[(2-hydroxyethyl)amino]ethyl}amino)anthracene-9,10-dione",OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,"InChI=1S/C22H28N4O6/c27-11-9-23-5-7-25-13-1-2-14(26-8-6-24-10-12-28)18-17(13)21(31)19-15(29)3-4-16(30)20(19)22(18)32/h1-4,23-30H,5-12H2",C22H28N4O6,444.488,444.200885,24,3955,225,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021145,Phenyl glycidyl ether,122-60-1,FQYUMYWMJTYZTK-UHFFFAOYSA-N,2-(Phenoxymethyl)oxirane,C(OC1=CC=CC=C1)C1CO1,"InChI=1S/C9H10O2/c1-2-4-8(5-3-1)10-6-9-7-11-9/h1-5,9H,6-7H2",C9H10O2,150.177,150.068080,47,27,118,96,1,1/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0023907,Benzo(b)fluoranthene,205-99-2,FTOVXSOBNPWTSH-UHFFFAOYSA-N,Benzo[e]acephenanthrylene,C1=CC=C2C(=C1)C1=CC=CC3=C4C=CC=CC4=CC2=C13,InChI=1S/C20H12/c1-2-7-14-13(6-1)12-19-16-9-4-3-8-15(16)18-11-5-10-17(14)20(18)19/h1-12H,C20H12,252.316,252.093900,82,49,113,13,1,160/624,26.0,624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042211,N-Nitrosomethylvinylamine,4549-40-0,MFCHWYSOGVAXNC-UHFFFAOYSA-N,N-Methyl-N-(nitrosomethyl)ethenamine,CN(CN=O)C=C,"InChI=1S/C4H8N2O/c1-3-6(2)4-5-7/h3H,1,4H2,2H3",C4H8N2O,100.121,100.063663,22,4,1,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020529,"2,4-Dinitrotoluene",121-14-2,RMBFBMJGBANMMK-UHFFFAOYSA-N,"1-Methyl-2,4-dinitrobenzene",CC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3",C7H6N2O4,182.135,182.032757,87,379,134,38,1,21/601,3.0,601
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5074975,"1,3-Dinitropyrene",75321-20-9,KTNUVDBUEAQUON-UHFFFAOYSA-N,"1,3-Dinitropyrene",[O-][N+](=O)C1=CC(=C2C=CC3=CC=CC4=CC=C1C2=C34)[N+]([O-])=O,InChI=1S/C16H8N2O4/c19-17(20)13-8-14(18(21)22)12-7-5-10-3-1-2-9-4-6-11(13)16(12)15(9)10/h1-8H,C16H8N2O4,292.25,292.048407,14,41,40,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021036,N-Nitroso-N-methylethylamine,10595-95-6,RTDCJKARQCRONF-UHFFFAOYSA-N,N-Ethyl-N-methylnitrous amide,CCN(C)N=O,"InChI=1S/C3H8N2O/c1-3-5(2)4-6/h3H2,1-2H3",C3H8N2O,88.11,88.063663,43,20,63,1,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025391,"(2E,4E)-2,4-Hexadienal",142-83-6,BATOPAZDIZEVQF-MQQKCMAXSA-N,"(2E,4E)-Hexa-2,4-dienal",C\C=C\C=C\C=O,"InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2-6H,1H3/b3-2+,5-4+",C6H8O,96.129,96.057515,35,9,115,,1,4/234,2.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020607,Di(2-ethylhexyl) phthalate,117-81-7,BJQHLKABXJIVAM-UHFFFAOYSA-N,"Bis(2-ethylhexyl) benzene-1,2-dicarboxylate",CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC,"InChI=1/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",C24H38O4,390.564,390.277010,128,2158,147,888,1,77/775,10.0,775
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020283,"4-Chloro-1,2-diaminobenzene",95-83-0,BXIXXXYDDJVHDL-UHFFFAOYSA-N,"4-Chlorobenzene-1,2-diamine",NC1=C(N)C=C(Cl)C=C1,"InChI=1S/C6H7ClN2/c7-4-1-2-5(8)6(9)3-4/h1-3H,8-9H2",C6H7ClN2,142.59,142.029776,42,13,158,,1,205/624,33.0,624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021874,1-Bromopropane,106-94-5,CYNYIHKIEHGYOZ-UHFFFAOYSA-N,1-Bromopropane,CCCBr,"InChI=1S/C3H7Br/c1-2-3-4/h2-3H2,1H3",C3H7Br,122.993,121.973113,61,112,126,66,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025808,C.I. Solvent Orange 2,2646-17-5,BQFCCCIRTOLPEF-UHFFFAOYSA-N,1-[(2-Methylphenyl)diazenyl]naphthalen-2-ol,CC1=C(C=CC=C1)N=NC1=C(O)C=CC2=C1C=CC=C2,"InChI=1S/C17H14N2O/c1-12-6-2-5-9-15(12)18-19-17-14-8-4-3-7-13(14)10-11-16(17)20/h2-11,20H,1H3",C17H14N2O,262.312,262.110613,26,5,79,4,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1051565,1-Bromo-3-chloropropane,109-70-6,MFESCIUQSIBMSM-UHFFFAOYSA-N,1-Bromo-3-chloropropane,ClCCCBr,InChI=1S/C3H6BrCl/c4-2-1-3-5/h1-3H2,C3H6BrCl,157.44,155.934141,36,1,123,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9025661,alpha-Methylstyrene,98-83-9,XYLMUPLGERFSHI-UHFFFAOYSA-N,(Prop-1-en-2-yl)benzene,CC(=C)C1=CC=CC=C1,"InChI=1S/C9H10/c1-8(2)9-6-4-3-5-7-9/h3-7H,1H2,2H3",C9H10,118.179,118.078250,59,16,122,12,1,5/234,2.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021256,Sulfasalazine,599-79-1,NCEXYHBECQHGNR-UHFFFAOYSA-N,2-Hydroxy-5-({4-[(pyridin-2-yl)sulfamoyl]phenyl}diazenyl)benzoic acid,OC(=O)C1=CC(=CC=C1O)N=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1,"InChI=1S/C18H14N4O5S/c23-16-9-6-13(11-15(16)18(24)25)21-20-12-4-7-14(8-5-12)28(26,27)22-17-3-1-2-10-19-17/h1-11,23H,(H,19,22)(H,24,25)",C18H14N4O5S,398.39,398.068491,58,3936,298,,1,45/660,7.0,660
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020141,"2,3-Benzofuran",271-89-6,IANQTJSKSUMEQM-UHFFFAOYSA-N,1-Benzofuran,O1C=CC2=C1C=CC=C2,InChI=1S/C8H6O/c1-2-4-8-7(3-1)5-6-9-8/h1-6H,C8H6O,118.135,118.041865,59,242,275,5,1,3/595,1.0,595
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020964,Nitrobenzene,98-95-3,LQNUZADURLCDLV-UHFFFAOYSA-N,Nitrobenzene,[O-][N+](=O)C1=CC=CC=C1,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,C6H5NO2,123.111,123.032028,109,748,214,35,1,5/590,1.0,590
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021282,Streptozotocin,18883-66-4,AGRCPNMCOXLKFO-BDVNFPICSA-N,2-Deoxy-2-{[methyl(nitroso)carbamoyl]amino}-D-glucose,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,"InChI=1S/C8H15N3O7/c1-11(10-18)8(17)9-4(2-12)6(15)7(16)5(14)3-13/h2,4-7,13-16H,3H2,1H3,(H,9,17)/t4-,5+,6+,7+/m0/s1",C8H15N3O7,265.222,265.091000,44,8036,163,2,1,0/321,0.0,321
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020215,Butylated hydroxyanisole,25013-16-5,,,"COC1=CC=C(O)C=C1.CC(C)(C)* |c:7,t:2,4,lp:1:2,6:2,m:13:8.7|",,C11H16O2,180.247,180.115030,58,1112,,298,1,32/405,8.0,405
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024286,Propyleneimine,75-55-8,OZDGMOYKSFPLSE-UHFFFAOYSA-N,2-Methylaziridine,CC1CN1,"InChI=1/C3H7N/c1-3-2-4-3/h3-4H,2H2,1H3",C3H7N,57.096,57.057849,51,37,72,,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1031040,Cobalt,7440-48-4,GUTLYIVDDKVIGB-UHFFFAOYSA-N,Cobalt,[Co],InChI=1S/Co,Co,58.933194,58.933194,60,17977,1308,3548,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020095,Anthraquinone,84-65-1,RZVHIXYEVGDQDX-UHFFFAOYSA-N,"Anthracene-9,10-dione",O=C1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2,InChI=1S/C14H8O2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8H,C14H8O2,208.216,208.052429,73,195,200,3,1,2/234,1.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021832,"N,N,4-Trimethylaniline",99-97-8,GYVGXEWAOAAJEU-UHFFFAOYSA-N,"N,N,4-Trimethylaniline",CN(C)C1=CC=C(C)C=C1,"InChI=1S/C9H13N/c1-8-4-6-9(7-5-8)10(2)3/h4-7H,1-3H3",C9H13N,135.21,135.104799,63,59,145,123,1,11/577,2.0,577
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024838,C.I. Solvent Red 80,6358-53-8,GJUABKCEXOMRPQ-UHFFFAOYSA-N,"1-[(2,5-Dimethoxyphenyl)diazenyl]naphthalen-2-ol",COC1=CC=C(OC)C(=C1)N=NC1=C(O)C=CC2=C1C=CC=C2,"InChI=1S/C18H16N2O3/c1-22-13-8-10-17(23-2)15(11-13)19-20-18-14-6-4-3-5-12(14)7-9-16(18)21/h3-11,21H,1-2H3",C18H16N2O3,308.337,308.116092,34,2,67,,1,107/322,33.0,322
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020973,Nifuradene,555-84-0,VSVAVMVWTLLTCH-UHFFFAOYSA-N,1-{[(5-Nitrofuran-2-yl)methylidene]amino}imidazolidin-2-one,[O-][N+](=O)C1=CC=C(O1)C=NN1CCNC1=O,"InChI=1S/C8H8N4O4/c13-8-9-3-4-11(8)10-5-6-1-2-7(16-6)12(14)15/h1-2,5H,3-4H2,(H,9,13)",C8H8N4O4,224.176,224.054555,14,2,32,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020267,Chlordane,57-74-9,BIWJNBZANLAXMG-UHFFFAOYSA-N,"1,2,4,5,6,7,8,8-Octachloro-2,3,3a,4,7,7a-hexahydro-1H-4,7-methanoindene",ClC1CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"InChI=1/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2",C10H6Cl8,409.76,405.797772,77,784,74,33,1,303/639,47.0,639
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025347,Furfuryl alcohol,98-00-0,XPFVYQJUAUNWIW-UHFFFAOYSA-N,(Furan-2-yl)methanol,OCC1=CC=CO1,"InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-3,6H,4H2",C5H6O2,98.101,98.036779,68,105,145,88,1,17/457,4.0,457
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021231,Ponceau 3R,3564-09-8,SWPPXVFKWWEYSV-SERMZQFOSA-L,"Disodium 3-hydroxy-4-[(E)-(2,4,5-trimethylphenyl)diazenyl]naphthalene-2,7-disulfonate",[Na+].[Na+].CC1=CC(C)=C(C=C1C)\N=N\C1=C(O)C(=CC2=C1C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C19H18N2O7S2.2Na/c1-10-6-12(3)16(7-11(10)2)20-21-18-15-5-4-14(29(23,24)25)8-13(15)9-17(19(18)22)30(26,27)28;;/h4-9,22H,1-3H3,(H,23,24,25)(H,26,27,28);;/q;2*+1/p-2/b21-20+;;",C19H16N2Na2O7S2,494.44,494.019432,28,5,43,,2,1/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020583,Ethyl acrylate,140-88-5,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,Ethyl prop-2-enoate,CCOC(=O)C=C,"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",C5H8O2,100.117,100.052429,72,112,164,112,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020127,"3'-Azido-3'-deoxythymidine",30516-87-1,HBOMLICNUCNMMY-XLPZGREQSA-N,"3'-Azido-3'-deoxythymidine",CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,"InChI=1S/C10H13N5O4/c1-5-3-15(10(18)12-9(5)17)8-2-6(13-14-11)7(4-16)19-8/h3,6-8,16H,2,4H2,1H3,(H,12,17,18)/t6-,7+,8+/m0/s1",C10H13N5O4,267.245,267.096754,52,9217,242,,1,7/597,1.0,597
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021209,6-Propyl-2-thiouracil,51-52-5,KNAHARQHSZJURB-UHFFFAOYSA-N,"6-Propyl-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",CCCC1=CC(=O)NC(=S)N1,"InChI=1S/C7H10N2OS/c1-2-3-5-4-6(10)9-7(11)8-5/h4H,2-3H2,1H3,(H2,8,9,10,11)",C7H10N2OS,170.23,170.051384,71,4045,282,,1,25/702,4.0,702
